39.5, 10.5
38.56333676154243, 11.169977884168356
37.325086879024994, 11.645046246265833
35.87323062819741, 11.909705929264328
34.30263507039943, 11.958012767412047
32.70709333527914, 11.793687108997513
31.172675545536546, 11.42960560222954
29.772745008522353, 10.88671041194305
28.56479915932339, 10.192439457186074
27.589105513829466, 9.378841071854069
26.868932041484598, 8.480569776665792
26.412041333239387, 7.532958179113091
26.213047056264713, 6.570326269086132
26.256224584132582, 5.624634932317303
26.51841575970893, 4.724529972906615
26.971750921709656, 3.8947691060168377
27.586007399717026, 3.1559851846026326
28.330514039150717, 2.5247168562631708
29.175584184083537, 2.0136311665419298
30.093510263610394, 1.6318672715416969
31.05918250876549, 1.3854417786773665
32.050406355643375, 1.2776702990609643
33.047992873514865, 1.3095737081894478
34.03568893329514, 1.4802496945724688
35.00000266489763, 1.7871997086170415
35.92996773749308, 2.2266083377425003
36.816878775144666, 2.7935767280120305
37.65402061944821, 3.4823144034409115
38.43640644497123, 4.286295178128217
39.1605338635525, 5.198383237928552
39.82416389024757, 6.210935230743895
40.42612469371308, 7.315883606535596
40.966140123700974, 8.504805674424098
41.444681836756295, 9.768982019980339
41.86284321142659, 11.099447131912985
42.22223298520966, 12.487034373364777
42.52488652693878, 13.922416827327336
42.77319278411858, 15.396145062944449
42.96983514528147, 16.898682515824444
43.11774468309245, 18.420438951820252
43.22006445939058, 19.951802387658343
43.280123753211676, 21.483169868471986
43.301421198176456, 23.00497764446745
43.287615871661814, 24.507731536212308
43.24252535278904, 25.98203861535024
43.170129649567045, 27.418641733070157
43.07457968040117, 28.808458870846252
42.960208679027524, 30.1426297221787
42.831544479733616, 31.412572279053414
42.69332014838724, 32.61005241197759
42.55047988863653, 33.727269397025445
42.40817662929534, 34.756959939900675
42.27175727431228, 35.692522351248506
42.14673138690686, 36.52816102693269
42.038719226345215, 37.25904921084881
41.95337571320238, 37.88150517637749
41.896288205992455, 38.39317359248092
41.87284801366963, 38.79320024514485
41.888098326427915, 39.0823849537159
41.94656455180619, 39.263295107803906
42.05207654272198, 39.34032148955009
42.207595372464546, 39.31965961067066
42.415059510470044, 39.20920409924378
42.67526585300299, 39.018350679747144
42.98779960834385, 38.75770937856414
43.35102340503384, 38.43874255188293
43.762130501283615, 38.07335056694201
44.2172603750513, 37.67343479829847
44.711668319324474, 37.25047069926254
45.239935072580806, 36.815122443702904
45.796198893916625, 36.37692524726536
46.37439134215885, 35.944053018071486
46.96845932437093, 35.5231790245055
47.57255926736367, 35.119427490121886
48.181213764882735, 34.73640585526797
48.78942590654233, 34.37630177939289
49.39275095221544, 34.040026087983904
49.98732855757122, 33.72738255476297
50.56988113348974, 33.437247060713666
51.13768512573189, 33.16774154273729
51.68852219251911, 32.91639151139647
52.22061668415388, 32.680259182225164
52.73256475217464, 32.456047001877835
53.22325906032307, 32.240168292021536
53.69181159389866, 32.02878272688099
54.13747554655176, 31.817794298263404
54.55956569787391, 31.602808164938395
54.95737498119318, 31.379040058380323
55.330082860223854, 31.141167175117214
55.676648288613094, 30.88310166508821
55.99567571145083, 30.59765490928148
56.285235489365384, 30.27603891916893
56.54260781083906, 29.907112854497782
56.763896635996616, 29.47621254823947
56.943416937618316, 28.96326644866813
57.07267069148846, 28.3396289226923
57.138537201738615, 27.56247327177274
57.119860178225125, 26.56421357458934
56.98047685043124, 25.23090152420655
56.65344182427945, 23.353344419095663
